id,lgbtqiap
OCZ8G3AHLF,Yes  
G59EV2AHMK,Yes  
TPJNJH6AW6,Yes  
I0NFD3I9BR,No  
C88SGH3KUI,Yes  
FR6HFKLT6H,No  
P69T7HSXUY,Yes  
QQTYTGWJET,No  
PG0N6JJ1PR,No  
VNV56XYD36,No  
OW3GI393WY,Yes  
OIJJS8V63R,No  
6CQGD06F7Z,No  
FD1RTHXQGD,I prefer not to answer  
AZML7H0XPH,I prefer not to answer  
TXYIM8T9MO,No  
W0FJ9RIMA4,No  
W1A99MI1M4,Yes  
BMZC9YQDP9,No  
YYJZF80FAD,I prefer not to answer  
OSBTF8N9SC,Yes  
K0ISZT2IL1,No  
F1O9LDK4HH,No  
8EV2JK8O0O,No  
M3JW917RC8,No  
9CH7QCEU7X,Yes  
J7NXMDWT4S,No  
HQ86YAK281,Yes  
DKUBXJQZ3Y,I prefer not to answer  
KWMSQH0GAG,No  
0GW0L3CZ0Y,Yes  
0GACW4YU9J,No  
UH83WVAGNE,Yes  
BSY2M4QZP6,Yes  
6CFSVD1XRJ,Yes  
OB7AAYG01C,No  
3E4HALOXU8,Yes  
FR50TME9Q8,Yes  
195VER1A08,No  
O4TVZPE0O3,Yes  
0CJM8BIBL8,No  
GCUXOFR8G1,No  
O2BUEPSB1M,No  
8MYY1ZF3GS,Yes  
T8G75GQ189,I prefer not to answer  
RN2HQPKAEN,Yes  
YFDV9VYXQK,No  
43TVO6OFMB,No  
WEIHTFR4ZS,No  
C2QA0PUU53,No  
SRBKY2KKPX,Yes  
7VIYM0RJBD,Yes  
MDABBV7U0V,Yes  
V8QM9CIF36,Yes  
NQZEF2EZ4W,No  
8J324W64HC,No  
LLECF7AOTT,Yes  
0RL5WSXPO8,No  
9BJWRIAGKV,No  
7IM1S0SAPL,Yes  
DHE8BJJ5B7,I prefer not to answer  
D0DFM1SCVT,Yes  
4LSTW64DS1,No  
CXWZ8YOU8J,I prefer not to answer  
ER8Y89GEDO,I prefer not to answer  
APL5WO4D91,Yes  
C2T4FDLAP7,Yes  
MWD798YDZO,No  
NI9YIHVFTV,Yes  
9TR0PS8M8G,No  
404MXLO3UM,Yes  
Z5B0KHUN4Z,I prefer not to answer  
GCN982SYZI,No  
5H6T73VY5F,Yes  
W1IMY9TGWY,Yes  
CNGQNWN2BA,No  
BHIIKAVLHP,I prefer not to answer  
P141VFT8GP,Yes  
7KVZJDG2PI,No  
Z8BF1PP4LT,No  
YQXACNM2JO,No  
NMUTO1WVBB,Yes  
FSLJEJPYKA,No  
9ILRS187WS,Yes  
ROWC4TTS4L,Yes  
G24HZSO0SI,I prefer not to answer  
CEQ4W9B18F,No  
3TWOWFGWA9,No  
G9M70XRCK2,No  
HN3FR50XWT,No  
EA22JJG23F,Yes  
L7IU9X3CN4,Yes  
Q79QFDT9TI,Yes  
X7APJVIN0Z,No  
EZSTDRRFOT,Yes  
8CP2H89VZY,No  
CHHWTMMBXL,Yes  
WSU9OSWXEO,Yes  
4ECGDF154L,No  
NWWWVKLVVD,No  
ZXAT0DB4CO,Yes  
CKXAL7VQ0K,Yes  
YE2UW6M5XD,Yes  
3VL2T8JK0Z,Yes  
9W93NZMT1J,No  
LYHEHKS1C3,Yes  
AP3IHDMN54,Yes  
HPQZ46174L,No  
IW67A9JDSV,Yes  
AUZ72HRMOI,No  
9FPZT2XKOA,No  
RBWKJDB0ND,Yes  
4LEELJ5X27,No  
Z1WGRAMBSY,Yes  
Z41XL8QT8K,No  
GKOBOJY0E7,Yes  
7FDSIZSJLF,Yes  
2FLYB7SFP6,No  
4QA0CQKU04,No  
ZNQT8O8OVQ,Yes  
6A0O7P0H80,No  
U3IZSBH8W1,Yes  
MX1C2NPSTL,I prefer not to answer  
QJMA3EUGSM,I prefer not to answer  
FQ1POFOFBK,Yes  
Q467MBGCKD,I prefer not to answer  
XEB61BIM5L,No  
9JWUE3IOU1,No  
ALRI2HPPW6,Yes  
NRUBZZFULH,No  
2QA5AN2FX5,Yes  
P5D4DD8MDZ,Yes  
CR1OX8D1E5,No  
QJU3T22CBJ,Yes  
U9GCGPNW9L,Yes  
QDD01KYVFV,Yes  
L9ARPVZPG4,Yes  
8WFH0BKKID,I prefer not to answer  
Q1NHNO3W4Y,Yes  
WP5T81XBE9,No  
AEWMNJUPDM,I prefer not to answer  
PX5VRAJBGQ,Yes  
B693IDPSB0,Yes  
FULAVDHNIK,Yes  
4N8UE4X8VP,No  
867AL0768O,Yes  
1SMHTR7Z9E,No  
9E09TNARVH,Yes  
QTTWEXP12H,No  
15GNCN4FAJ,No  
S7DB11U4LD,No  
5ZMNZOY12Z,Yes  
W1H3244GQA,No  
5TLE6TPHNX,Yes  
SEGCGPLXGH,Yes  
K47U0L6X2U,Yes  
QR9U6X22IF,No  
WE8JM1GZ3R,Yes  
BN0MO04O88,No  
N912NANN0D,Yes  
W3YI7KG0OB,No  
M1I401X4HK,Yes  
CMLJEW6X02,I prefer not to answer  
T07FCHS5SL,No  
WZQBUPBN0W,No  
R4KPXTLCGT,No  
OK7TWTF6EE,Yes  
YDW2C8W8L1,Yes  
JGU95ZOBSY,Yes  
W6LPNNDUXE,Yes  
1KBUO1G0AK,Yes  
PZCQ12VWMA,Yes  
HKXYCSEG8Y,Yes  
EJ0IM4JXDE,No  
RW41I9W23O,Yes  
44TDEV4ECX,No  
ZO9JIBO7D0,No  
Y9ICNGVEMX,No  
VWZ5P4VV9U,No  
2E42JXBYZB,No  
MSK9FOZP48,No  
8N6PSEF5ZX,No  
CLHSYSSZSL,Yes  
FWMU33Q76T,Yes  
TGM2QPPIR1,Yes  
XYIQVBHUEZ,No  
2SQL5348XJ,No  
I0MEE4IOR3,No  
EQDZ1S3UEO,No  
LIDJJ1ZTX7,No  
IRPTY0XXYA,Yes  
IU8DRX4GQU,No  
QU9XQHFAI8,No  
D52FMJCVBK,No  
IDYSE596UD,No  
IIWOGXBIF1,I prefer not to answer  
9D7H7NTCHX,No  
6UHKJ54HXQ,I prefer not to answer  
38D25OJMWL,Yes  
JBKINFIOAJ,No  
27HVI9U33N,Yes  
GOYEU7MLIW,Yes  
EOC83AI76X,No  
IJQAQ6WYQF,Yes  
3VW1J8JXEH,No  
0PILGTW721,Yes  
Y2CCKW7PC6,Yes  
V3Z3QFBVIV,No  
OKGG1B62L9,Yes  
JXTPO1SD5F,No  
FX5RO7M1EE,I prefer not to answer  
FYPOCV3K07,Yes  
GPTTQE3EVJ,No  
4CWNF8WXHK,Yes  
PFMOBUEGXV,Yes  
8HXP8OJY8I,No  
OEZD4FQ9N3,No  
6QSHVJA2SB,Yes  
ULWTR0P93I,Yes  
B3K1SS0ADU,Yes  
IT1VRSZGSH,Yes  
9HU0IZ5PPX,Yes  
6AW8KDQL8H,Yes  
4DOVUGFQKJ,Yes  
PG7XIQ0HYW,No  
4MNY7K0ZYM,Yes  
TKOQ2NQ87C,Yes  
AYJR0GRO0X,Yes  
UTKG73XU9U,Yes  
SQU6997LMC,No  
NNHSTW9Q88,Yes  
GELBDW5UC4,Yes  
7TBASJH9DH,No  
PJC56U0K5X,No  
YBR1ZAW5FE,No  
51N9TEQIJ1,Yes  
93KY5QPNPF,Yes  
50BQQKQ7NX,Yes  
I619UJJBTE,Yes  
K2OU7Q11FX,No  
GE7ZRKIEFH,Yes  
NHUDXEUKCR,Yes  
ZUDBUVVDXY,No  
WVCSKNDUFH,No  
LHXUAGNJFR,I prefer not to answer  
7ZIFKT3W1P,No  
67DVHX2S46,No  
NDCZBPPXP4,Yes  
ZKOC9IT0RN,No  
IGESE686FT,No  
BC551HCPDZ,No  
JD6IPPUDOG,I prefer not to answer  
WMDKQVA51S,No  
LY6YIZV0A1,No  
0QN7JUPXOP,No  
KSRD8JG1KY,No  
O39ZTBNTG4,Yes  
RDUMO61514,Yes  
1ZJ1BQZT6O,I prefer not to answer  
4WEZ1J9CT9,No  
G5FMVOPXB9,Yes  
322Y1W3FHY,No  
Y1IWAKKQVJ,No  
BWFI9BRU6A,Yes  
YPVE50D3IO,Yes  
LYYO9VFEA3,Yes  
XVD6UTIRPV,Yes  
E7B5A4TWCY,Yes  
AX63WBN4TX,Yes  
6YZT0U2B4Y,No  
IUA7JB4KVO,No  
54I2ARE008,Yes  
B3NAJDEXYU,Yes  
OD8LM9WUKJ,No  
ON6NLRNEA6,No  
DE83QW6506,No  
UU7BCM5H6Z,No  
BDUZDFO08Z,No  
MUCDG5EV9S,No  
IKW3UL029E,Yes  
PV2TLDCAJS,No  
VCLIKX9WOL,Yes  
2VW7QMP3TK,No  
J038HIIJTD,Yes  
LMW7Q0MELC,Yes  
ZAR3OLXVIL,Yes  
BZ9KRFVUGI,Yes  
53X0JSHXH1,I prefer not to answer  
MUGGY54K2S,Yes  
J6ZAJASA9E,Yes  
2JNZFHNBM2,No  
KQ6LRYZ1LB,Yes  
X1YFKYJ1ZZ,No  
8VTUPHM8BI,Yes  
VS0M9L3OZ0,No  
U0V8NWXQ5J,Yes  
SC4PHZ9XOH,Yes  
4G1S9W3CGU,No  
IN4N5ICW52,Yes  
XYPMF5STH0,No  
JRW7QGGT1B,Yes  
17DV0FO518,Yes  
QPB8MZ5LCB,No  
Y1321HW7H7,No  
5Z07L92JPF,I prefer not to answer  
51DP07HVJ9,No  
ZEBCSJ45VQ,No  
1TG7ORKOA9,No  
R9EJV3FFSV,No  
8TU73ZQTCO,No  
21HMP3JTOQ,No  
JTIQSSKVPY,No  
IT9OERV062,Yes  
KYAOXWN6D5,I prefer not to answer  
4T4SP44369,I prefer not to answer  
2QLL76DN78,No  
BVN91M5QPH,Yes  
TSLDDY5LSK,No  
U12ZA8R5UZ,No  
SVS1GKEKMS,Yes  
CL7T7JG7VM,Yes  
W0B3G2CY9X,No  
QWCNMM1W0M,Yes  
SG5GC9M0AC,No  
8WDAQC00JK,Yes  
AAN9KOK4B4,Yes  
9Q6F3PMGUS,Yes  
X6N2WGLHF0,No  
8YYYZB80TG,No  
9RXQ8GNTQJ,No  
9DEB5KU46G,No  
DWVD6YC6DV,Yes  
7S295C00EO,Yes  
D7V0FN2NJT,No  
D7UBMEVZ66,Yes  
KOOCHPUT6T,No  
RMAOIAENP6,No  
377OY1PWIY,No  
ZZTBAOW6ZD,No  
N4R1Q9YOSY,Yes  
RL1F6O0G10,Yes  
S06VT18HUG,No  
WL900GGBRG,No  
0QXGK82WD8,Yes  
DIGWDLV9ME,Yes  
5N141N8ONJ,No  
BVS385CGKD,No  
8XV475HN8X,No  
DOZQDNWFRH,Yes  
FQQLR5C44J,Yes  
ERTP95OC30,No  
OLPI5LGAIW,Yes  
8NBAJW97QX,I prefer not to answer  
IYJUGFYQG6,No  
AQJS05L5G6,No  
M92K7DIK6N,No  
5N4QANQT37,Yes  
0L2B16J3BT,Yes  
88P8M59YZG,Yes  
QN17AX3Y48,Yes  
D126A8B8MO,No  
O2G8Z8VGBR,Yes  
423VGIDO4S,No  
B2NHUEIV56,No  
CQAYUZJAII,No  
FOH38QOFMU,No  
KQ5X9KJEVS,Yes  
ZTLUHT031J,Yes  
14A1XVDFQQ,No  
RDPRS8TYPF,Yes  
QMHBVXJIJS,Yes  
EAKBS8QM78,No  
WQFMZGNAI0,No  
JFGYNRWFZG,No  
TTA39ZPSSZ,Yes  
MLCEJIOK75,No  
YHH2FXGQPB,No  
2K48TH8RH1,Yes  
3UTKDGNPYD,Yes  
R8BP09KXEZ,No  
4JMLI21C7Z,No  
BYJ1GZGC3A,Yes  
NPFPSK2VSW,Yes  
O3B3C82DJB,Yes  
JWAULPS3PS,Yes  
RBT9C9ZMZ2,I prefer not to answer  
68WJBWHS2S,I prefer not to answer  
8FSB2ILQRA,No  
IOJC64GF9T,Yes  
QXEETYR9K5,I prefer not to answer  
6O1TMLMLA1,Yes  
7SURP5LQPE,Yes  
KGVB3Y5YLS,No  
HX7BXRQK9U,Yes  
NP8N15SBY4,Yes  
YVEVLOW8B3,Yes  
XZ7ZKZ2K0T,No  
BPVQ7VALOX,Yes  
KNRIX43290,Yes  
KX8DFG3LX8,Yes  
U15TGHHIKS,Yes  
UR8G6NRH9W,No  
BJIG1OTPYN,No  
VZNMVDRV9C,No  
3AGTYXGX64,No  
M7F6AM0K0R,No  
S0Q69HXAQN,Yes  
LCQWU1VHTS,No  
W43BGYO1CR,No  
GIL09VQGZR,No  
TTS8MMYZ9O,Yes  
T7CUF2FCGH,No  
DJ3ICUPY0B,I prefer not to answer  
KHQ9UVRVZV,No  
JI13WDK3QJ,No  
EEJ45X8O7Q,I prefer not to answer  
N271YGF9O6,No  
IMWE9QHR7Y,I prefer not to answer  
JHVQFCQ4L4,Yes  
7VAUUQRUDU,No  
77H6FLM9CU,No  
R1SXWTYOCS,Yes  
D1CS0K80TX,Yes  
G3KO39YO3D,No  
SJI6PCW8D1,Yes  
A10UYM46C9,Yes  
3TLI8UCZB5,I prefer not to answer  
MNBVRH9C7R,No  
ZOQ3ZGJK2N,No  
NF81GT5GKH,Yes  
SCGNMFQM4Z,Yes  
BTPZSJIASW,I prefer not to answer  
V12VJ5ZNVX,No  
LYWKUEYUL8,Yes  
FSLROBRBVR,Yes  
UB1N106IGF,Yes  
OR7AE3NBFU,No  
ZDOGMWV7E2,No  
9SE3STAEAT,Yes  
3OI8A80DTW,I prefer not to answer  
D1F9HT9C30,No  
43NEUJ8LOX,No  
KN7IJ6PEMJ,Yes  
UOCXFIAOG0,Yes  
PDCUWNJGT4,Yes  
H47A0XAWMX,Yes  
TPDXFZTZY0,No  
54II4VNW69,No  
I8U4V7TKCV,No  
3I55FHIVOF,No  
4F30YZ993I,Yes  
TF931X57LG,No  
DQTTVB9W5M,No  
ZLW8XYOQJB,Yes  
OLTADCAX7I,Yes  
EPW01CD9A2,No  
Y5UZD3N4TU,No  
37ZFA9E5XI,Yes  
ZK6PRRQWVZ,Yes  
MDGELQ9BI4,No  
XXDEFFQ8PD,Yes  
P2ZXUFE5MO,Yes  
FAO2BZOYF1,Yes  
3IRFTG9RM2,Yes  
PLKSRUTWVT,Yes  
LUM4MD7C8K,Yes  
GR4RMJTXXP,No  
Q6V9PCMXBF,Yes  
12A0IKIYQM,Yes  
EM28ZZWXFH,No  
KME4CS3Y9G,Yes  
U0UBI05LIC,No  
FNKIZGWRD5,No  
JZUAM45C4Q,Yes  
1FNUGIDIAX,Yes  
ECVABZ8S0A,Yes  
GDNROY5EX6,Yes  
SKH1Z7IT9X,No  
9ZQ8A1X1YK,Yes  
1TO0IXWJDU,No  
CZMHHFX5F7,Yes  
C4YYZ846BN,Yes  
Z8LD0WFW1J,Yes  
E0LT9G4PWM,Yes  
PSEJ84MJYR,Yes  
UVVYU5HOZB,Yes  
YLSXVQ6CT1,No  
BOFLSH3FC0,Yes  
CECH4KZ8UM,No  
GYUA8MD08K,No  
3NINIWKVLC,No  
7EJCCZAGEP,No  
YZL5U36PF9,No  
6W9DQLNMDZ,No  
1GYS4043CR,Yes  
51HNVQBZRB,Yes  
O6EKVGMZZ3,Yes  
WTK6LKASJC,No  
07ZN1PAF7U,Yes  
D3IZDH8VJ0,Yes  
X4MMBT4HQM,No  
PTEMROBIK2,Yes  
MBZ45JSFDJ,Yes  
6A8NO47F69,Yes  
RHUSPELG2G,I prefer not to answer  
PCP2J2I6HU,No  
K8KAVA56WK,Yes  
6GA0FFPCPV,Yes  
6X4ILG0FVP,I prefer not to answer  
PZWDBBZS3A,Yes  
079LZXV7QA,Yes  
YM6PNP1WSF,No  
IAASKU8SO6,No  
KPPTUKOLC8,No  
VJP2OZBCDD,No  
RU839VAH0Q,Yes  
YWMGZ05DL1,No  
AZXVIZH0Z2,Yes  
HQQFHC7KC4,No  
TF655HIJ15,Yes  
NOPRH7T59K,No  
RXF6ZZ21OD,Yes  
WKSBG5TMZU,Yes  
0MUF47PCB5,Yes  
3NQ2QMVBT2,Yes  
VWHG2GBHRR,Yes  
PHMUHIJLZ4,No  
CKW6HOLWEU,Yes  
6P1A9SNZQC,No  
FU6J380UAY,Yes  
BTMAKL0H43,No  
6RBDQ76ILC,Yes  
RVDT96GF74,No  
FAY74HRGPP,Yes  
TK3YM1VZHB,Yes  
4XBNAF9588,Yes  
G2WNZHNU6L,Yes  
LBGXWS5BE8,No  
SFGECRYGZ2,No  
9S26BF2GGL,No  
8ABOJBKDUC,Yes  
PSLXGXY0R3,No  
59CSDXWT5N,Yes  
EMJ3KU5XJ0,No  
FZWCH9CTMC,No  
KDTXKYN5HS,No  
8G91EORAM9,No  
GN608FRCBX,Yes  
4NGTBQ6FCN,No  
E9JCRWMQEB,Yes  
EHTFQYJKUG,Yes  
PLXZ6Z7KNN,No  
JPLFC81FSW,Yes  
XGZKMF5R5Z,Yes  
EYQ5QFMFYQ,Yes  
1IQ9UGZXLC,Yes  
J3DSR7EHFP,Yes  
I3QN7R48XK,No  
JZY3Z7XFMD,Yes  
7UHYMEOG6R,Yes  
NI9EWWWUJ7,Yes  
E5PU1IKAN6,No  
HF63Z2CNAA,I prefer not to answer  
FZUO89VBMX,Yes  
ZYMV4XNVAU,No  
C278MR7T0U,No  
9B24QE67U5,No  
78AHYVB8RX,No  
4NVX7J5XEK,Yes  
ND8K6MC9Y4,No  
QWPAJXP413,Yes  
3T4S71SA49,Yes  
4XH5MJW9LT,Yes  
SFE5CC9DLY,No  
94EWCV0K71,No  
ZGVIIBXH4R,Yes  
K4R2ZAYXTC,No  
KS6VCXN7S9,No  
PT6NW7DLKK,No  
FD5XF1WNM4,Yes  
L583J7SMKO,Yes  
2CMLIZPW49,No  
UXPHOJ39WR,I prefer not to answer  
UCSNB05XTL,Yes  
1WLNB7TIOO,Yes  
30NAR0XMWE,No  
XY4G10KP57,No  
WBPXSTVZ2C,Yes  
IX5Y5OGGIB,No  
WWVNWJQJVH,No  
9ZUI6FPO4V,No  
RDW1MGSFJT,Yes  
7I869I8HDZ,No  
9LF56RVPPT,No  
HTHPUAST43,No  
RRJSHXIN5S,Yes  
PJ1WMVJYWZ,Yes  
N8J2OZFSTS,Yes  
BL3B2CLQ14,No  
RQ7DJGGAXQ,I prefer not to answer  
22BY2MNXNA,No  
MT37ZA24NZ,No  
57NUV859ZE,No  
MW2TN92M3E,Yes  
ONTCJNNV4X,No  
0Y0OCGOAZP,No  
H1GRHXJETD,Yes  
K8V5PXUZWB,No  
GNBQFD71KL,Yes  
O96C6IFMTH,Yes  
ODUPVLBGSJ,No  
8TU7MKHP0H,Yes  
S04WAAOBR8,No  
HK0Z91M4FG,No  
4UG4H7ROYO,Yes  
J1TORFG9EJ,No  
VR7MK6JFI2,No  
47H8EV4SS2,No  
6OB2HLARQQ,No  
ZEWV07RI4U,Yes  
YY9CNH7UOE,Yes  
DSJFBJ574J,Yes  
WWR5N7Z9I2,Yes  
61KWDGTVM5,No  
ZWBRV7HN5P,Yes  
M39FACP7Q7,No  
499HWYGRWA,Yes  
VLTJO02MM7,No  
M0D0Z0OEW9,Yes  
825ITZPJ0C,No  
UWG477CDIG,No  
13GW6G4UAR,No  
S5UVZJDU00,No  
DD2OBRE1MA,I prefer not to answer  
4YI9QF1AGI,No  
WVYEMS3RRA,No  
1JGHHZ6G4V,I prefer not to answer  
BRJJO7EZG8,No  
SEGTER8I53,No  
E7GK750CQO,No  
YGPT5CLO7V,No  
XBKO3KXC1V,No  
R3JLC560GW,No  
6IAX6B7WZA,Yes  
M9JME66X26,No  
IAXJB5TUUM,Yes  
F7PHZMS057,No  
ZP6B1LDY72,Yes  
2FPYEV6L1M,Yes  
BKJFSGRETQ,Yes  
7FIBBS4JRB,No  
LOTK6UHLQ0,No  
FRNEGWL63Y,No  
4BO2CX38SF,Yes  
U36Q1F0706,Yes  
MGHL2RDBKM,No  
KF4CTR30M0,Yes  
N5J4UES3EV,Yes  
OKMX296DDO,Yes  
Q4SWJT8H0T,No  
81MPIR9OWI,Yes  
GAZDL5157J,Yes  
61XWFSK7I5,Yes  
8NB7T5QT4O,No  
EGP453RY57,No  
2W2UFJGMJC,No  
XZSQ8988VT,No  
V3BVY6EHPE,Yes  
SLFOD4WPNY,No  
RVDYKZEQ16,No  
F086PUEL7B,Yes  
RYX34A1NUF,Yes  
AG89DKFPKK,No  
YHQ5LJMPTV,Yes  
J4KNYUPY46,Yes  
1A70ADUGXK,No  
PODBZNNPS1,Yes  
IV1JTWBT23,I prefer not to answer  
W4WD21BT7P,Yes  
4LXCRVQIFW,Yes  
DKIU63RENP,No  
ZBZ31EWP00,Yes  
0A3RRD0UQR,Yes  
0ENLGMERH2,Yes  
SIHGY3Z4VI,No  
XK828MMJNX,Yes  
FZAPWWRZZG,Yes  
0T0YQVIFJE,No  
VND4SHOV12,Yes  
O6EDRMAOUM,Yes  
0A3VYFGVD0,No  
OQ580GLZFW,No  
OWASY70N7F,No  
AG1H3XF371,No  
SVT4VSZUMP,No  
QKVEW7C3GH,No  
7XHQIKHV6R,No  
DN2I8TB6AR,No  
58ND75AB95,Yes  
NG9R7UQ64A,I prefer not to answer  
Y2YTKH12E0,No  
FKQVLWMGSV,No  
EXKUKL30GP,Yes  
FF4ME73D5E,Yes  
MS222I6TUG,Yes  
1F852IT2N5,Yes  
VT2A4TIBWQ,No  
PXAGTR6081,No  
JE9978XIOW,Yes  
EVUHI2DZTB,I prefer not to answer  
N9NKEQSZZ3,Yes  
SWAIY7ZPD8,I prefer not to answer  
0YKJQ6PYOL,I prefer not to answer  
WU0R6YA4VC,No  
O8QNSOKFQU,Yes  
4Q7YOECK97,No  
ZBXTNKFGEY,No  
0TRP39T805,No  
K835AJUIU0,Yes  
JGAWXTJOIW,No  
1NTR5FJF8J,No  
W9U1A8KMQT,No  
S6JT91M2AL,No  
NX8BL1WE0I,No  
1CHKOLEE7P,Yes  
45AUEF2KAL,No  
LIE99WQ3Q7,Yes  
S7MWGXUSIH,Yes  
TJTRXRS4YR,No  
S7DSH6JKVZ,No  
BVJM932IKQ,Yes  
US6CP76LV4,No  
YSX41R0Q7B,No  
VGB0EQU5GE,No  
DMOPS9H8GF,No  
84UUQJCTSJ,No  
XL0P0GZ8IW,I prefer not to answer  
4L35FRG48S,Yes  
6E0MU1JYVE,No  
CU67ZMXFIM,Yes  
CCVAQKZMJA,No  
R7G9WIOHGH,I prefer not to answer  
4LO6317DJT,No  
M5S6YOVPXS,No  
5IGYLZOK4B,No  
35WJO6VNSU,Yes  
3HK90HYSLL,Yes  
UE0HXZW8AO,Yes  
9COCN4UIDC,Yes  
OWL3LR7W1J,No  
1SG4XJF3ME,Yes  
B8E1UQR7DH,No  
X698BIV4C4,I prefer not to answer  
IZSGEDLVPR,Yes  
ZYBK9CJSE6,Yes  
GZGMR0JYEP,No  
FGN75OG0J1,Yes  
D4Z97LWZ68,Yes  
NR946JDOYB,I prefer not to answer  
B546HBES6S,No  
CIHVX8HA7R,Yes  
OWHB22UUTT,Yes  
ZK93FRZ8O6,No  
AAPH1BIEIB,I prefer not to answer  
DCBIJIZ5RY,Yes  
MM108L2L16,Yes  
CNPRG01VOV,Yes  
B6MW8YGCDU,No  
48UJ1CO9OC,Yes  
9I4WNIOFT6,Yes  
Q6ADL4PBMS,No  
PV6EM0MZAJ,No  
40V7EPHUBY,No  
VXAMR2UIB5,Yes  
T8PKE8Q98F,Yes  
GLMW7Y62BK,I prefer not to answer  
UOKQV6PE2I,No  
K1XU6AO3DQ,No  
GSOFZCBYMS,Yes  
R0XLLXUMM8,Yes  
GUZGQBA4AK,Yes  
T3ERUN5MIC,No  
ZOG7FPEWS2,No  
7BU0XWF4YL,No  
EJ7IC8W1P3,Yes  
XLIK9EYWPE,No  
M7EYKM9P8C,Yes  
B3FZDHMB37,No  
RH1W5FDHEQ,Yes  
8PCXK9D2W6,No  
KRLQZ105CR,No  
E7K2PDKD5P,No  
6XEAZNOLJ3,I prefer not to answer  
6EMFS6QPG5,Yes  
CV19X46OPM,No  
HNCYDGMNVN,Yes  
6G6EFDZNSW,Yes  
WPXRKJWOSL,I prefer not to answer  
E0GX101EZP,No  
G88T51L59K,No  
DZL3DV5CL0,No  
7YTE57PAD2,No  
M3KPLOUXML,Yes  
J0HMX5227O,Yes  
PQSDVZ5Z4P,Yes  
05WIC2Z6CH,No  
VXYT8HMCLQ,Yes  
FCZJ6S4WVU,No  
C7R6YM6QMO,Yes  
HCI2GHCCPH,Yes  
6611OUMM1W,Yes  
LJPFMIE549,Yes  
5A79Y7K534,No  
CJR84RMFEB,No  
KMRDW9OHAD,No  
XNJCW87ZJG,No  
TR8E6SKFY9,No  
K3V5IFKSG7,Yes  
R8LW5N46AR,Yes  
VFZLLBMCLB,No  
JMLE1LLGKP,Yes  
WIS81PEACA,Yes  
8GCIV232JC,Yes  
VQYDKEKXJO,No  
A3E94ZHIGQ,No  
6H1FETJ197,Yes  
NQT0QMSRXZ,No  
BTS9VYU1SM,No  
9ER60ZKDDW,Yes  
FL771EWGCH,No  
GHS87CRP25,Yes  
KMGVBM7T73,Yes  
64KCJ9OSQB,Yes  
OIFA5E7GUF,No  
0UWH6MIU1Z,No  
614BZ0U0CR,Yes  
829GG3WS03,Yes  
TT3CUPNAJJ,No  
5VKNP8AU6O,Yes  
2RGPCAXY6H,Yes  
TID346TCH3,No  
I06SDKIDLK,I prefer not to answer  
GFDQLFYHKU,I prefer not to answer  
G0QGBVRKUK,No  
ZQL04KCF8K,Yes  
QE8GO6CMES,No  
XCDVVZMNHG,No  
LTQA0DKVST,No  
QD5EXJOY9D,Yes  
C3ICIFYRNZ,No  
BF5VJHB6LJ,Yes  
V1Y5VVAYJT,Yes  
CW40DW49IV,I prefer not to answer  
Y0JGYNXJC9,No  
PNXC4FM4DD,Yes  
DX2K3ASZGP,Yes  
W1FZGE99QH,No  
42N1GXQQ43,No  
2SPFW764O7,Yes  
H4DTASKHXZ,No  
CM6LWU6VID,No  
C8O1KROXOC,I prefer not to answer  
YK4TVI9FKO,No  
I5EBLUYBLU,Yes  
JU2WQPH11Q,I prefer not to answer  
ETTJ4AO0ZF,Yes  
7EWPTAASGV,No  
T2AJEKX6OY,Yes  
W7582CW1E3,No  
6A7HX4ODGS,No  
CXPIP5FP7H,No  
2WZH1SFBKP,No  
67IH1LHBA9,No  
A3TK2RAYJR,No  
GR7KASMRAI,Yes  
O8J5WGGDF6,Yes  
4Q89O1NGYS,Yes  
HMCZ9RJHHE,Yes  
4QQH4RG9GN,No  
MDJONGUNAI,Yes  
UL8GSP5OS9,Yes  
KTRTEFL51B,Yes  
4U8SV84FZA,Yes  
3C6CXO6L3H,No  
A9OSLKN45N,Yes  
3JZU7VMJEP,Yes  
N96ZJ57T6B,Yes  
AM6DF2R3WM,No  
RV0VK9Q8HI,Yes  
KNIMFNM2CJ,Yes  
PYA4ZZ6DSH,Yes  
3GCQG3UYX2,Yes  
KP6ZNRWDBQ,No  
21UZRZF3QO,No  
CPPSVAG0IJ,Yes  
LFZKQV1TZX,Yes  
W5LARG7RSJ,Yes  
TQQNF05C6Y,No  
JR62VFCQ3S,No  
KPWZKU92HB,Yes  
TYA8RZFIHH,No  
WXJ2UELEZQ,Yes  
ZZAJMG7XPX,Yes  
2KZ5SWCVYR,Yes  
EKLTFSM4QA,No  
LBQL72AXW1,Yes  
23F2I83J19,Yes  
XSIY2BXQNY,No  
6C1KHTLGU2,I prefer not to answer  
FQ5S7RU5Z4,Yes  
EC7FG4C1H4,Yes  
AH7AEDZ554,No  
PACEK0ESG4,I prefer not to answer  
HGECJOY0BG,Yes  
P5PDHTV25J,No  
UM9HX1YSPC,No  
OIKLGRN9FZ,Yes  
N19GCZWJU7,No  
I5YB3O0PML,Yes  
CQ0U9LNYJQ,Yes  
NTWHYDNM5O,No  
XZ2EEBH39Q,Yes  
L3RNKN5QSO,No  
4BD6Q7CQEB,No  
JDDHHGL03P,No  
E1VYLKVHGI,Yes  
